Epoch,Train Loss,Test Loss,Validation Loss,Train Accuracy,Test Accuracy,Validation Accuracy
1,1.3278887859133424,1.1317930160959562,1.942940122202823,0.5163640094388017,0.5695142378559463,0.25208681135225375
2,1.0645008410586685,1.0119776814679304,1.9461648432832015,0.6013132245819226,0.6453098827470687,0.335559265442404
3,0.9159190326440529,0.9243257865558068,1.7118888701263226,0.6669744536780547,0.6968174204355109,0.42237061769616024
4,0.7841570882035084,0.778362005452315,1.507904484083778,0.7250436031599466,0.7307370184254607,0.4791318864774624
5,0.6771058873074953,0.7612108501791954,1.4377055340691616,0.7544885605827434,0.7378559463986599,0.5208681135225376
6,0.6004874395603528,0.7316408016035955,1.3690531724377681,0.7880373448240484,0.7508375209380235,0.5459098497495827
7,0.5247527226805687,0.7120393000046412,1.3248127149908167,0.8140966451215759,0.7734505862646566,0.5809682804674458
8,0.4507332725297721,0.7765087546594441,1.3865623976054944,0.8440545808966862,0.7512562814070352,0.5843071786310517
9,0.40116686913810795,0.8726278339823087,1.6551839826922667,0.8570842310454498,0.7550251256281407,0.5726210350584308
10,0.3422383525019481,0.8445203892576197,1.6258597201422642,0.879757874217708,0.7567001675041876,0.5492487479131887
11,0.2863986700696901,0.9130784630309791,1.6578840472196277,0.899661434287473,0.7491624790619765,0.5575959933222037
12,0.26281843326420934,0.9997349106815333,1.7554880145349,0.9113573407202216,0.7625628140703518,0.5893155258764607
13,0.23356908583502117,0.9318713106028735,1.5960001161223965,0.9213091207551042,0.7546063651591289,0.5909849749582637
14,0.19261090391826985,1.249037225450884,2.395911433194813,0.9337231968810916,0.7571189279731994,0.5759599332220368
15,0.17174290291760805,1.0318082290523065,1.6666648529077832,0.9418282548476454,0.766750418760469,0.6193656093489148
16,0.16589552428664975,1.1165316935939094,2.022139415929192,0.9439827639273622,0.768425460636516,0.5943238731218697
17,0.1407136279242266,1.1642020394986805,1.9415114035731869,0.9521904175643788,0.7596314907872697,0.6060100166944908
18,0.13794492699568958,1.3646742892451584,2.4597601953305697,0.9543449266440956,0.7642378559463987,0.6060100166944908
19,0.1299779901825026,1.391419498732624,2.3987215490717637,0.9575253924284395,0.7504187604690117,0.5976627712854758
20,0.1185788282406274,1.4000694397746822,2.5135579924834404,0.9597824971786191,0.7646566164154104,0.5943238731218697
21,0.110061033965066,1.5252305503298218,2.9402974593011955,0.9625525802811121,0.7692629815745393,0.6010016694490818
