Epoch,Train Loss,Test Loss,Validation Loss,Train Accuracy,Test Accuracy,Validation Accuracy
1,1.0766553595753192,0.8685712447762489,1.2526938538802297,0.42679558011049723,0.6469849246231156,0.31719532554257096
2,0.808081885150861,0.6924851155281067,1.0398882078497034,0.5552192312213471,0.7144053601340034,0.3989983305509182
3,0.7034942552545399,0.6246347700059414,1.1206887474185543,0.5907781826730928,0.7290619765494137,0.3973288814691152
4,0.6272300481060664,0.5453372544050217,0.8546639202456725,0.6188139179499236,0.7642378559463987,0.49081803005008345
5,0.5571367612566587,0.536499295781056,0.8059422232602772,0.6435876337134124,0.7654941373534339,0.5091819699499165
6,0.48259579800121877,0.5022732910513877,0.8219748900124901,0.6737098859762548,0.7680067001675042,0.5225375626043406
7,0.4041444205367683,0.48409220347801846,0.7831248876295591,0.7084165980956859,0.7818257956448911,0.5409015025041736
8,0.3349598512634964,0.4787109191715717,0.7201062887907028,0.7359821323615846,0.7801507537688442,0.5792988313856428
9,0.26606899425720154,0.4797204937040806,0.9177403904889759,0.7645468437757141,0.7939698492462312,0.5559265442404007
10,0.21192722190074056,0.5622412943902115,1.0683261924668361,0.7850593628776302,0.785175879396985,0.5409015025041736
11,0.1715651035374407,0.5648000942915679,0.9775613711068505,0.8005172211120254,0.7529313232830821,0.5191986644407346
12,0.14985989200703967,0.4599594136451681,0.807971083019909,0.8091571646879041,0.7893634840871022,0.5492487479131887
13,0.13001285476226282,0.6659991711595407,1.1572154203527851,0.8171211943105677,0.7717755443886097,0.5609348914858097
14,0.11558829509937123,0.5675987167532245,1.0549588101474863,0.8239391089690843,0.788107202680067,0.5492487479131887
