Epoch,Train Loss,Test Loss,Validation Loss,Train Accuracy,Test Accuracy,Validation Accuracy
1,1.5361331642574518,1.5177604989676008,2.5048919320106506,0.3828512284142289,0.4529524723955833,0.21702838063439064
2,1.2516593146400352,1.1547817667899742,1.775279440377888,0.5029507363222022,0.5602496399423907,0.3772954924874791
3,1.13893609658914,1.0219687683053758,1.409988089611656,0.5488187975522507,0.6059769563130101,0.48914858096828046
4,1.0703143208508987,0.9631279086740598,1.4833757296988839,0.5785622196800494,0.6271003360537686,0.48080133555926546
5,1.0205659462676915,0.918651647379554,1.2420421274084794,0.5972471899911024,0.6518242918867019,0.5525876460767947
6,0.9813546312194726,0.924646738691402,1.3124499775861438,0.6161500608305642,0.6493038886221796,0.5459098497495827
7,0.9548080499559416,0.8863938357037512,1.2657898413507562,0.6260463764957963,0.663106096975516,0.5592654424040067
8,0.9312953537612513,0.867204228396422,1.2850686766599353,0.6335821031032667,0.6753480556889102,0.5792988313856428
9,0.9070461599079417,0.8406515143625796,1.1850031331965798,0.6454213651468105,0.685789726356217,0.5893155258764607
10,0.8897132085704443,0.8495440779293167,1.1684284570970034,0.6528844582448112,0.6819491118578973,0.5943238731218697
11,0.8701277811130004,0.7994916356470786,1.0777938271823682,0.6612917869659167,0.6952712433989439,0.6243739565943238
12,0.8527153152961636,0.8510728885988114,1.1918339431285858,0.6682101287428955,0.6839894383101296,0.6193656093489148
13,0.838167462054205,0.8088860591451661,1.085681046310224,0.6739481759909934,0.6950312049927988,0.6393989983305509
14,0.8257990823035875,0.7926831286143147,0.985404972183077,0.6793412140691107,0.6987518002880461,0.6527545909849749
15,0.8097171833060081,0.7732598021619322,0.9470872188869276,0.6848795191661673,0.7095535285645703,0.67779632721202
16,0.7954588108617576,0.8159885503845057,1.0352219327499992,0.6895280637722213,0.6880700912145943,0.66110183639399
17,0.7845962807181129,0.8535047235159962,1.1543132741200297,0.6949937353598082,0.6883101296207393,0.6393989983305509
18,0.7743738577297993,0.7556558610293156,0.9417806110884014,0.6996059632111274,0.7160345655304848,0.6878130217028381
19,0.762625303500392,0.7647390902675187,0.9817241116573936,0.7054892774781646,0.7119539126260201,0.676126878130217
20,0.750351348371266,0.7504452592487699,0.8387673183491355,0.7082675092153765,0.7149543927028325,0.7045075125208681
21,0.7434639751279097,0.7478901029183689,0.9879200403627596,0.7111546912167929,0.7210753720595295,0.659432387312187
22,0.7323826815822594,0.770713985334517,1.006757341717419,0.716220878502297,0.7106337013922227,0.669449081803005
23,0.7196746068437871,0.7451662959990354,0.989564229783259,0.7212689074104338,0.7247959673547768,0.6961602671118531
24,0.7101060484147986,0.7315547923877435,0.8950556006870771,0.724101614279748,0.7293566970715314,0.7011686143572621
25,0.7001398660801026,0.7569339965396845,0.9436609172507336,0.7319278749250967,0.7225156024963995,0.6961602671118531
26,0.6865388126150942,0.7723261300709471,1.0165177967987562,0.7338889796807757,0.7187950072011522,0.6978297161936561
27,0.6794806036044005,0.817795006902294,1.095565374744566,0.7355595503985763,0.7119539126260201,0.6894824707846411
28,0.671712289142754,0.7194270744272677,0.8413837387373573,0.7391185923625865,0.7341574651944311,0.7412353923205343
29,0.659868958155597,0.7557639941455163,0.886623897834828,0.742241833269779,0.7300768122899663,0.7061769616026711
30,0.6482988653021591,0.7566895442500875,1.0202352596740973,0.7491964918014926,0.7299567930868939,0.6944908180300501
31,0.6456042462824597,0.7390339884821204,0.8986366108844155,0.7507217955003541,0.7311569851176188,0.7128547579298832
32,0.6315903764332816,0.77910361552165,1.0352450781746914,0.756732218408963,0.7178348535765723,0.6928213689482471
33,0.6262501534215245,0.7209502742009062,0.8356563543018541,0.758330155617294,0.7412385981757081,0.7111853088480802
34,0.6160181271997841,0.7406661250662495,0.8382049924448917,0.7629605418459806,0.7303168506961114,0.7128547579298832
35,0.6033831358709216,0.7185619631744188,0.9599465994458449,0.7664287919231537,0.742918867018723,0.7145242070116862
36,0.598267367197323,0.7445492962788212,0.9390341208169335,0.7678814621125456,0.7377580412866058,0.7145242070116862
37,0.5870027529602824,0.7164535361244709,0.9044372066855431,0.7740553104174611,0.7435189630340855,0.7195325542570952
38,0.578075788729001,0.7364133153192971,0.8995377946841089,0.7768517005320404,0.7412385981757081,0.7262103505843072
39,0.5711885909444367,0.7541666807427054,1.017853983138737,0.7800475749487026,0.7325972155544888,0.7011686143572621
40,0.5618878745153019,0.7324577405929902,0.9319300890753144,0.7838426758184889,0.7381180988958234,0.7195325542570952
41,0.55637124450071,0.7084038176514823,0.864051423182613,0.7861306313667811,0.7484397503600576,0.7262103505843072
42,0.5427939737305469,0.7366003439942242,0.9266785763596234,0.7918505202375116,0.7384781565050408,0.7195325542570952
43,0.5368197180832942,0.774831770094301,0.8670941399116265,0.7921410542753899,0.7348775804128661,0.7495826377295493
44,0.5268006331023783,0.7534460680105235,0.82419663746106,0.7986054366181838,0.7345175228036486,0.7245409015025042
45,0.5167573807075975,0.776300217466958,1.009838160715605,0.801347351600661,0.7442390782525204,0.7195325542570952
46,0.5107018958900572,0.7620462758069761,0.9638973956829623,0.8038350492999945,0.7454392702832453,0.7178631051752922
47,0.5017085237594139,0.7950736024575937,1.0883474334290153,0.8066314394145739,0.7352376380220835,0.7045075125208681
48,0.4898316880189129,0.7508734372500759,0.9523860337702852,0.8126237039458154,0.7463994239078252,0.7328881469115192
49,0.48346449982511275,0.7518607693020033,0.8936193373642469,0.8159103702493146,0.748799807969275,0.7228714524207012
50,0.47392864925770617,0.7785377506137202,0.9599476887991554,0.8177806831181565,0.7409985597695631,0.7212020033388982
51,0.46331838906278866,0.7332549142669582,0.9032127025880312,0.8230102957999673,0.7532405184829573,0.7278797996661102
52,0.45414988430220155,0.8269580924926386,1.0911325263349634,0.825044034065116,0.7477196351416227,0.7328881469115192
53,0.4516624311111837,0.7497880404990259,0.8829922358456411,0.8270232971981624,0.7484397503600576,0.7228714524207012
54,0.44152164981656644,0.7688301384092385,0.8971380638448816,0.8290751938406784,0.7449591934709554,0.7445742904841403
55,0.4310030177006155,0.8027018932656934,1.033005140329662,0.8362840696555356,0.7513202112337974,0.7228714524207012
56,0.42123490361684046,0.781056274104892,1.0357965842673653,0.841223148299468,0.75,0.7278797996661102
57,0.41586858717744163,0.8024518902472983,0.9590370859950781,0.84218554229994,0.7527604416706674,0.7295492487479132
58,0.40367517316928225,0.796529742245582,1.0180982253269146,0.8470519874344029,0.7474795967354777,0.7295492487479132
59,0.3987488002136982,0.8129614102806102,0.9939171399332976,0.8494670516242668,0.7520403264522324,0.7378964941569283
