Epoch,Train Loss,Test Loss,Validation Loss,Train Accuracy,Test Accuracy,Validation Accuracy
1,1.1793737125689867,0.9440742813547452,1.4832342580745095,0.5769980506822612,0.6746231155778895,0.4657762938230384
2,0.8315061428752102,0.776436559483409,1.4999113882842816,0.7052426387606443,0.72571189279732,0.4724540901502504
3,0.6822382170523776,0.6971124051759641,1.3071448395126744,0.7606443008105058,0.7596314907872697,0.5626043405676127
4,0.586847570758374,0.6100227230166395,1.1842791265562962,0.7921411716425567,0.804857621440536,0.6260434056761269
5,0.4983298936950379,0.6539155499233554,1.1291967889195995,0.8278444649635786,0.7931323283082077,0.66110183639399
6,0.4057768449859052,0.6002686519175768,1.213888667131725,0.857392018056838,0.8077889447236181,0.6176961602671118
7,0.3080941705185859,0.6360674407302092,1.104981405954612,0.8939160767415615,0.7969011725293133,0.676126878130217
8,0.23446145235316554,0.7642343759241824,1.4909497162229137,0.921719503436955,0.8006700167504187,0.6293823038397329
9,0.16177303842116209,0.8238674493258198,1.4832214932692678,0.9463424643480045,0.783500837520938,0.6444073455759599
10,0.12622249838667082,0.8028598973946646,1.41694197215532,0.9557812660305736,0.7985762144053601,0.674457429048414
11,0.08737079349583106,0.8484339625326296,1.5549614437316592,0.9698368728839643,0.8015075376884422,0.679465776293823
12,0.08929586184810329,0.9123159651520352,1.8689083190340745,0.9676823638042474,0.7943886097152428,0.6360601001669449
13,0.06851578669404977,0.9296336176781915,1.8343799051485563,0.9768133784754284,0.8056951423785594,0.659432387312187
14,0.05769422655661789,1.0394280367247606,1.916275139701994,0.9805068226120858,0.7914572864321608,0.654424040066778
15,0.07868689562682613,0.9470933927160998,1.741159557511932,0.9732225300092336,0.7939698492462312,0.666110183639399
16,0.032371240262119634,1.0664969245978864,2.1862955956082595,0.9887144762491022,0.8132328308207705,0.662771285475793
17,0.05037268706168941,1.1079627008694903,2.14182479444303,0.9819431619985637,0.7843383584589615,0.6343906510851419
