Epoch,Train Loss,Test Loss,Validation Loss,Train Accuracy,Test Accuracy,Validation Accuracy
1,1.3693839140682287,1.0039593595266343,1.5930672413424443,0.44800348640845455,0.6497695852534562,0.35225375626043404
2,1.1251758376330154,0.8572808024287224,1.2868241103071916,0.5485282635143723,0.708839547549225,0.49081803005008345
3,1.030112396200544,0.792154363890489,1.2149039961789783,0.5941057907065425,0.7394218684541265,0.5459098497495827
4,0.9464893691211437,0.8258525190750757,1.1671943523381885,0.6317662653665268,0.7172182656053624,0.5559265442404007
5,0.8665203351585897,0.6623684591799974,1.2980267295711918,0.6626173485137368,0.7746124842899036,0.5358931552587646
6,0.7830769024888905,0.6588840086013079,1.0962064391688298,0.6952479526429518,0.7808965228320067,0.5943238731218697
7,0.6926542213365202,0.6508504475327208,1.3231105929926823,0.7309654809246245,0.7984918307498953,0.5792988313856428
8,0.5967342372743423,0.6190210419086118,1.093409781393252,0.7713860289444535,0.8056137410976121,0.6510851419031719
9,0.49955661223745673,0.6690007661903898,1.057972977035924,0.8118247353416499,0.783410138248848,0.66110183639399
10,0.4144949299845583,0.6668855318706483,1.1736280024051666,0.8469611955475659,0.8047758692919983,0.6494156928213689
11,0.34694642385761193,0.8103679699947437,1.048477044623149,0.8757603820522598,0.7720988688730624,0.667779632721202
12,0.28736609941589786,0.7104393093561521,1.1374731322652416,0.8998565488187975,0.7947214076246334,0.679465776293823
13,0.23826273073069426,0.80003739478377,1.3546971412081468,0.9195402298850575,0.7955592794302472,0.664440734557596
14,0.20766454596515638,0.9377272533571037,1.4136572401774556,0.9314702838154383,0.7712609970674487,0.6360601001669449
15,0.18575030753082167,0.8907179702378684,1.5754359866443433,0.9384249423471519,0.8102220360284876,0.6828046744574291
16,0.16677637899336165,0.9289242393950311,1.7007624757917303,0.946360153256705,0.7972350230414746,0.659432387312187
17,0.15385253251797287,0.932656374690899,1.640547218291383,0.9518076664669245,0.7905320485965647,0.6510851419031719
18,0.1440445797188199,1.0053156887181103,1.5582878091617633,0.9546222149588712,0.7641390867197319,0.656093489148581
19,0.13352696780323167,0.8805224851379171,1.6591754759612836,0.9583083655644532,0.802681189777964,0.676126878130217
20,0.12284905589841463,0.8906417370473112,1.5501812727827775,0.9623395253400157,0.808965228320067,0.676126878130217
21,0.11884170503108053,1.0686121007035643,1.7322600072151737,0.9639193041709793,0.7913699204021785,0.667779632721202
22,0.11320068481050387,0.8420728998964963,1.4641248285770416,0.9664070018703129,0.8005865102639296,0.676126878130217
23,0.10720241673758217,1.222165146023035,1.6122359309933687,0.9673330791160502,0.7469627147046501,0.666110183639399
24,0.1007614768744581,0.9793627197422514,1.75885744471299,0.9706560621742841,0.796397151235861,0.662771285475793
25,0.10107062227154713,0.9555186600767532,1.532255569570943,0.9703292113816709,0.7842480100544617,0.669449081803005
26,0.09000032820518941,1.043220301441373,1.8155645465380268,0.974069837119355,0.7980728948470884,0.6828046744574291
