Epoch,Train Loss,Test Loss,Validation Loss,Train Accuracy,Test Accuracy,Validation Accuracy
1,1.42516548300399,1.5587942609385055,1.6305647837488275,0.43186068892883733,0.4468314930388862,0.337228714524207
2,1.1499316177695107,1.3859981545086564,1.5081147018231844,0.5420457227942111,0.5261641862698032,0.4273789649415693
3,1.0520437187333913,1.295325650794296,1.4072875725595575,0.5850084436454759,0.5278444551128181,0.4574290484140234
4,0.9867419405845208,1.348434703788538,1.3393372799220837,0.6131176118102086,0.5366058569371099,0.4941569282136895
5,0.9404718548249948,1.3905353486766303,1.3657601883536892,0.6302954367997676,0.47383581373019684,0.44908180300500833
6,0.9033548807869257,1.545675696997807,1.3319973506425555,0.6484719725445334,0.4015842534805569,0.4707846410684474
7,0.8768456722331005,1.5672371271012844,1.3666741534283287,0.6596030578707487,0.36761881901104176,0.4040066777963272
8,0.849618788672214,1.4132944809065924,1.2623589729007922,0.6705707178006574,0.45667306769083055,0.5191986644407346
9,0.8280600890006388,1.3857040585685965,1.2473713034077694,0.6795954313522543,0.48643783005280844,0.5108514190317195
10,0.8079261875027907,1.6782748881884462,1.281846560929951,0.6872945833560313,0.36821891502640425,0.5108514190317195
11,0.784800339254233,1.6237479082926023,1.2145304868095799,0.6953205861524214,0.3874219875180029,0.5726210350584308
12,0.7683122761716404,1.6522113758485435,1.1899764224102622,0.7028744711372592,0.3797407585213634,0.5709515859766278
13,0.7500460376959772,1.4781708258321915,1.176484205220875,0.7083401427248461,0.46351416226596254,0.5859766277128547
14,0.7346217478866289,1.604187597488535,1.2113270822324251,0.7131157959724719,0.3798607777244359,0.5442404006677797
15,0.7200259278154456,1.6822958547493507,1.2635830013375533,0.7195075448057962,0.3871819491118579,0.5158597662771286
16,0.7025656552248262,1.562307110006325,1.204942866375572,0.7276061811116559,0.40530484877580414,0.5392320534223706
17,0.6870933617186504,1.6089382226439728,1.1761627322749089,0.7316554992645857,0.406985117618819,0.5559265442404007
18,0.6756534170855069,1.3504935626325936,1.083108785905336,0.7366490530406203,0.5114018242918867,0.6143572621035058
19,0.6614715802607184,1.8256580886712932,1.3155083844536228,0.743930562364947,0.34781565050408064,0.4607679465776294
20,0.6474105124727091,1.3663354477206409,1.1319186875694676,0.7509760127834977,0.4728756601056169,0.5726210350584308
21,0.63832473610287,1.382665583571255,1.114392782512464,0.7526102667465635,0.4816370619299088,0.5993322203672788
22,0.6205944724376641,1.5463753931823818,1.0969669442427785,0.7604365273919123,0.4387902064330293,0.5909849749582637
23,0.6070805615650783,1.292693950664038,1.1261306687405235,0.7645040039222095,0.5038406144983197,0.5676126878130217
24,0.5976049997808627,1.7883733933456099,1.2327580577448796,0.7692433404151005,0.33797407585213635,0.5425709515859767
25,0.5816290558579355,1.5580798714096975,1.1760106996486062,0.773183708303826,0.4356697071531445,0.5459098497495827
26,0.5692880626406385,1.5656433441173072,1.189524638025384,0.7777777777777778,0.4229476716274604,0.5559265442404007
27,0.5540586604689666,1.621214801552652,1.2528205043391178,0.786675382687803,0.3963034085453673,0.4958263772954925
28,0.5426110230182783,1.6963010836835108,1.1944322899768227,0.7896896733307912,0.4103456553048488,0.5575959933222037
29,0.5275330291557699,1.6910349594222174,1.2597133109444065,0.7943563763142125,0.39798367738838214,0.5225375626043406
