Epoch,Train Loss,Test Loss,Validation Loss,Train Accuracy,Test Accuracy,Validation Accuracy
1,1.117529458110188,0.8548570185899734,1.1925029754638672,0.4009345245092277,0.6327470686767169,0.31385642737896496
2,0.8248284164523653,0.6144590734938781,1.1249228951178099,0.5337369225343834,0.7144053601340034,0.39565943238731216
3,0.685367951412183,0.5410947406291962,0.9255357023916746,0.5901904314094275,0.748324958123953,0.4958263772954925
4,0.5893608252795919,0.4861351033548514,0.7901331139238257,0.6287175267426824,0.768425460636516,0.5642737896494157
5,0.5124162085070597,0.4345128986239433,0.7557888191781545,0.6608087457388033,0.783500837520938,0.5676126878130217
6,0.4269523517551364,0.4643801643451055,0.8293716570264414,0.6947219936522864,0.7818257956448911,0.5742904841402338
7,0.33302629041802057,0.46753953137124576,0.7607601633981654,0.7311919595627131,0.7843383584589615,0.6026711185308848
8,0.23419343986993785,0.5246946876775473,0.9829231018298551,0.7727165863406606,0.7818257956448911,0.5592654424040067
9,0.15956085138430107,0.6161327818625917,1.164155384035487,0.8004878335488421,0.7906197654941374,0.5876460767946577
10,0.11238742139855759,0.5768542573445787,1.0800589444605928,0.818149759021982,0.7897822445561139,0.6010016694490818
11,0.08986008066506292,0.6964896230162897,1.1096995443988003,0.8273480662983426,0.775963149078727,0.6060100166944908
12,0.07587090719371627,0.7105558764303956,1.3953167654966052,0.8336663923827436,0.7847571189279732,0.5909849749582637
13,0.06806395257726006,0.7795397645918032,1.3489079926359027,0.8363112730692371,0.7772194304857621,0.5809682804674458
14,0.059995830701600326,0.821563331366051,1.5679784934771688,0.8386328905607147,0.7864321608040201,0.5726210350584308
15,0.05488888703849678,0.7982912511784526,1.5666266691527868,0.8416304220054073,0.7855946398659966,0.5859766277128547
16,0.05013926138375542,0.8671628694864921,1.6318620976648832,0.843393675796403,0.7814070351758794,0.5792988313856428
17,0.04508835142055814,0.8295912798133213,1.540646892040968,0.8445691783237333,0.7843383584589615,0.5976627712854758
