Epoch,Train Loss,Test Loss,Validation Loss,Train Accuracy,Test Accuracy,Validation Accuracy
1,1.2022335362311087,1.2079468321800233,1.373211001095019,0.36352415657693665,0.5322445561139029,0.21202003338898165
2,0.9724323007216407,0.8835814938942591,1.2480569011286686,0.4799576819090161,0.6423785594639866,0.332220367278798
3,0.8283118685198659,0.726585272649924,1.0891983477692855,0.5436993064535088,0.714824120603015,0.39065108514190316
4,0.7558294686286955,0.7011767425139745,1.0699361672526913,0.5698836252497943,0.7135678391959799,0.39232053422370616
5,0.7084766050803308,0.7505438973506292,1.0208538331483539,0.5874573880333843,0.7068676716917923,0.4257095158597663
6,0.6835347591261377,0.5963232599695524,0.9515378271278582,0.5983895615375573,0.7403685092127303,0.41736227045075125
7,0.648848751171912,0.575509109099706,0.9071420101742995,0.611760902785941,0.7462311557788944,0.4307178631051753
8,0.6117591228866779,0.5468843536575635,0.8524659307379472,0.6259844833666393,0.7508375209380235,0.48247078464106846
9,0.5848052447454213,0.5523155446350575,0.9285587252754914,0.6358293170330316,0.7587939698492462,0.48247078464106846
10,0.5554642312309246,0.5503502264618874,0.8091659624325601,0.6493475960973316,0.7721943048576214,0.5242070116861436
11,0.5369366171844672,0.46017162208755813,0.8948140340416055,0.6551075584812507,0.7793132328308208,0.5025041736227045
12,0.5117911511973479,0.5116829368472099,0.7810729938118082,0.6660985071117903,0.77428810720268,0.5242070116861436
13,0.4868876175630048,0.485570996205012,0.822641764816485,0.6739743740449042,0.7709380234505863,0.5008347245409015
14,0.4643544034921176,0.4702237338821093,0.6953812414094022,0.6850534853649936,0.7763819095477387,0.5642737896494157
15,0.44660930042157276,0.45295269892861445,0.8001274631211632,0.6915775243916774,0.783500837520938,0.5425709515859767
16,0.4277048112328029,0.45967451835672063,0.7482859994235792,0.6989244151874926,0.7788944723618091,0.5692821368948247
17,0.4069194045184039,0.5332043302059174,0.819769057788347,0.7088574115434348,0.7587939698492462,0.5592654424040067
18,0.39552314190669524,0.44118521208564443,0.7103993061341738,0.7147055366169037,0.7868509212730318,0.5959933222036727
19,0.37316302832287834,0.4546111529817184,0.778741014631171,0.7210238627013048,0.7843383584589615,0.5542570951585977
20,0.3595855389404245,0.4262029774983724,0.6853753567526215,0.726901375337957,0.7948073701842546,0.5926544240400667
21,0.3472105580415764,0.5022878671685854,0.7922563952834982,0.7326907252850594,0.7738693467336684,0.5542570951585977
22,0.3373531307236978,0.4273541488001744,0.7769250846222827,0.7368343716938991,0.7994137353433836,0.5559265442404007
23,0.32116051789304856,0.45144836756090323,0.8335471204236934,0.74324086046785,0.7801507537688442,0.5809682804674458
24,0.31270586649419196,0.44743594102561474,0.7720761471673062,0.7488244974726695,0.7843383584589615,0.5692821368948247
