Epoch,Train Loss,Test Loss,Validation Loss,Train Accuracy,Test Accuracy,Validation Accuracy
1,1.7049121508274157,1.6275852582276211,1.8249495688237642,0.3107987870203919,0.34313490158425347,0.2270450751252087
2,1.5819644211406696,1.570016208857355,1.7895013062577498,0.3712298668990939,0.33497359577532404,0.21035058430717862
3,1.1852473097440464,1.6742139390013726,1.9520052953770286,0.5343465707904341,0.2483197311569851,0.18196994991652754
4,1.0107795602616565,1.5565861979510185,1.932446837425232,0.6077608904868261,0.3194911185789726,0.27378964941569284
5,0.9176804721268854,1.4832187637028904,1.8929656304811175,0.6474006282798569,0.37926068170907346,0.3105175292153589
6,0.8492991404953147,1.3663218035121338,1.6611849351933128,0.6746381943309546,0.4265482477196351,0.3639398998330551
7,0.8017252837976074,1.5782651018043854,2.0574483934201693,0.6928147300757205,0.386221795487278,0.35392320534223703
8,0.7593243246522495,1.7418158713892646,1.9255702087753697,0.7098109712916054,0.2968074891982717,0.2854757929883139
9,0.7252856189388304,1.5137686551532452,1.805012125717966,0.723193695411378,0.42978876620259243,0.39398998330550916
10,0.6890248450050688,1.7008139297737956,2.0684026605204533,0.7375751302863576,0.34193470955352856,0.335559265442404
11,0.6538056704642674,1.528111075599912,1.8456671614395945,0.7507944290098236,0.42942870859337495,0.3989983305509182
12,0.6170291129514827,1.3234426346026547,1.6287700612294047,0.7671914437725845,0.49399903984637544,0.44741235392320533
13,0.591307277335011,1.6502332096479675,1.937607191110912,0.7766701167583665,0.3295727316370619,0.335559265442404
14,0.5591052608507134,1.7350388705844844,1.8893953938233226,0.7898167819723629,0.3400144023043687,0.3639398998330551
15,0.5279622769490846,1.9667961166138384,2.0933583002341423,0.8010931343175174,0.293446951512242,0.32387312186978295
16,0.5003746919180247,1.9174957187871329,1.8627379160178335,0.8105718073032994,0.3145703312530005,0.38397328881469117
17,0.4719922564007052,1.9036265547582147,1.947479313925693,0.823772947649398,0.328612578012482,0.3606010016694491
18,0.44583974938183796,2.088246681239463,2.2047286441451623,0.8327250276915255,0.3050888142102736,0.31385642737896496
19,0.4146215951677362,2.1481843885899505,2.31197074212526,0.8466706615096875,0.28072491598655785,0.3121869782971619
20,0.394448910444003,2.3764216520049524,2.5114106222202905,0.8549690399665886,0.24903984637542007,0.25542570951585974
21,0.37112305593070233,2.2510961766091966,2.360117554664612,0.8636669027255724,0.31385021603456553,0.337228714524207
22,0.3532918364135359,2.3025839601048124,2.252195888443997,0.8712207877104102,0.26968314930388865,0.32554257095158595
23,0.33039041079244186,2.4646323678189184,2.547311980473368,0.8819887054892774,0.26212193951032164,0.27879799666110183
