Epoch,Train Loss,Test Loss,Validation Loss,Train Accuracy,Test Accuracy,Validation Accuracy
1,1.5487142461490118,1.4170033644123743,2.258948655504929,0.3432037403647698,0.4022543741588156,0.18530884808013356
2,1.3436113997611074,1.2419130399983416,2.1114251895954737,0.45924771492355,0.506393001345895,0.25375626043405675
3,1.2337793607234633,1.215644427845555,1.977965025525344,0.49732530221978855,0.5178331090174967,0.27712854757929883
4,1.1597536280550405,1.1185825421044262,2.1580524632805274,0.5252937955435744,0.5407133243606999,0.2621035058430718
5,1.1057820262091178,1.0983206324119081,1.9136509487503452,0.5484604692304452,0.574528936742934,0.32554257095158595
6,1.0436630970986707,1.0527671603185516,1.8170415508119684,0.5790404784971147,0.5864737550471063,0.34223706176961605
7,0.9790046719628364,1.04702785310726,1.9460027311977588,0.6119371551324713,0.6036339165545087,0.34223706176961605
8,0.9297628597107859,0.9995737316948111,1.9735730510008962,0.6342192830967525,0.6159152086137282,0.34724540901502504
9,0.8612702413590128,1.0073356241067892,1.7937467192348682,0.6673265658565352,0.6159152086137282,0.3823038397328882
10,0.8026834706452015,0.9979120084955808,2.249890459211249,0.6909144517922581,0.6149057873485868,0.3672787979966611
11,0.7384837095768786,0.9962596250798113,1.7143072234956842,0.7134914283307359,0.6241588156123823,0.4023372287145242
12,0.6789937000370251,1.0213880989580386,1.8454728942168386,0.7452087106693063,0.6255047106325706,0.39232053422370616
13,0.5978789213251553,1.0151443181819813,2.0169721967295597,0.777768417505581,0.6325706594885598,0.3756260434056761
14,0.5454046854804548,1.0040869314138408,2.6531339130903544,0.8010193336422223,0.6413189771197847,0.34891485809682804
15,0.48657791034853204,1.0844412197469062,2.197719743377284,0.8234699465060444,0.6251682368775235,0.4023372287145242
16,0.42370396240481306,1.0503943084428708,2.3891703329588236,0.8487848026620615,0.6307200538358008,0.3606010016694491
17,0.37804258473197405,1.1346490796234818,2.467626857130151,0.8663914746640833,0.5994279946164199,0.337228714524207
